mouse_life_stage,E18.5
gene_accession_id,MGI:1914561
parameter_id,IMPC_OFD_011_001
analysis_id,4x1se2ny9wm165o
mouse_strain,C57BL
pvalue,0.07507891
parameter_name,Periphery resting time
gene_symbol,Nanp
