parameter_id,HMGULA_CBC_018_001
gene_symbol,Bpifa3
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_name,Glucose
analysis_id,gh577no0xb6pijq
pvalue,0.8238443
gene_accession_id,MGI:1920638
