mouse_strain,C57BL
gene_accession_id,MGI:894679
gene_symbol,Bach2
parameter_name,Bone Mineral Content
mouse_life_stage,Early adult
parameter_id,ESLIM_005_001_005
analysis_id,4xy15qay7m30895
pvalue,0.8215458
