gene_symbol,Eprs1
pvalue,0.8170703
parameter_id,JAXLA_OFD_020_001
gene_accession_id,MGI:97838
parameter_name,Distance travelled - total
mouse_life_stage,E12.5
analysis_id,r2soo6954382uq9
mouse_strain,C57BL
