parameter_id,M-G-P_014_001_009
gene_symbol,Morn5
pvalue,0.09096691
analysis_id,47578560j2lzbo5
gene_accession_id,MGI:1922745
parameter_name,lens
mouse_life_stage,Early adult
mouse_strain,C57BL
