parameter_id,MGP_IMM_076_001
gene_symbol,AU040320
mouse_life_stage,Late adult
pvalue,0.6832197
parameter_name,Total Treg cells - % of CD45+
analysis_id,x0k50k7bbf5g335
gene_accession_id,MGI:2140475
mouse_strain,C57BL
