mouse_life_stage,Late adult
parameter_name,Body Weight
gene_symbol,Tbl1xr1
parameter_id,M-G-P_020_001_001
pvalue,0.9988628
analysis_id,36t4dx17xsl3s06
gene_accession_id,MGI:2441730
mouse_strain,C57BL
