parameter_id,IMPC_HEM_031_001
mouse_life_stage,Early adult
analysis_id,11kvfsuiv261943
pvalue,0.6038687
gene_symbol,Etfdh
parameter_name,Lymphocyte differential count
mouse_strain,C51BL
gene_accession_id,MGI:106100
