parameter_id,MGP_IMM_094_001
pvalue,0.8548267
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1914050
analysis_id,mpkl0ju7323a626
parameter_name,KLRG1+ CD4- NKT cells - % of CD45+
gene_symbol,Trp53rkb
