mouse_life_stage,E9.5
mouse_strain,C57BL
gene_accession_id,MGI:97838
parameter_name,Total B cells - % of CD45+
pvalue,0.122851
parameter_id,MGP_IMM_041_001
analysis_id,h6vqsk3zf22s39u
gene_symbol,Eprs1
