parameter_id,IMPC_XRY_064_001
parameter_name,Thoracic processes
pvalue,0.230133
mouse_life_stage,Middle aged adult
mouse_strain,C57BL
analysis_id,u2b03h40zr9dy7s
gene_accession_id,MGI:2446274
gene_symbol,Frmpd1
