pvalue,0.1076616
parameter_id,ESLIM_011_001_006
mouse_life_stage,Early adult
gene_symbol,Ntmt2
parameter_name,110dB startle magnitude
mouse_strain,C57BL
analysis_id,956e87dixwx172w
gene_accession_id,MGI:2685053
