parameter_id,IMPC_IMM_047_001
pvalue,0.3370962
parameter_name,DN CD44+CD62L+ NKT cells
mouse_life_stage,Early adult
analysis_id,un8c5083350i565
mouse_strain,C57BL
gene_symbol,Ift74
gene_accession_id,MGI:1914944
