parameter_id,MGP_PBI_009_001
pvalue,0.6275567
gene_accession_id,MGI:109356
gene_symbol,Snap23
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
analysis_id,2k364f7p5j57bm4
parameter_name,CD4+ CD44+ CD62L- alpha beta effector T cell percentage
