parameter_id,IMPC_CSD_069_001
parameter_name,Upper teeth appearance
mouse_life_stage,Late adult
mouse_strain,C57BL
analysis_id,hb2470373b156a5
gene_accession_id,MGI:2446186
pvalue,0.2573651
gene_symbol,Lpgat1
