parameter_id,ESLIM_016_001_003
gene_symbol,Bcs1l
gene_accession_id,MGI:1914071
analysis_id,8ytt946y38n4x98
mouse_life_stage,E9.5
parameter_name,Haemoglobin
pvalue,0.5297518
mouse_strain,C52BL
