gene_symbol,Slc39a10
parameter_id,IMPC_CBC_025_001
pvalue,0.7193732
analysis_id,t67561n457gv73w
parameter_name,LDL-cholesterol
mouse_strain,C57BL
mouse_life_stage,E9.5
gene_accession_id,MGI:1914515
