parameter_id,ESLIM_005_001_005
parameter_name,Bone Mineral Content
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1919107
pvalue,0.3554948
gene_symbol,Slc17a9
analysis_id,g0749fe1ovri0b7
