parameter_id,MGP_PBI_015_001
gene_symbol,Pglyrp3
mouse_life_stage,Early adult
analysis_id,u692z1mt44cci3q
parameter_name,IgD+ mature B cell percentage
pvalue,0.5494659
mouse_strain,C57BL
gene_accession_id,MGI:2685266
