mouse_life_stage,Middle aged adult
gene_symbol,Frmpd1
parameter_name,Prepulse inhibition - PP2
analysis_id,ibqi41sy2d4dao1
Mouse_strain,C57BL
Pvalue,0.4762973
gene_accession_id,MGI:2446274
parameter_id,ESLIM_011_001_702
