parameter_id,JAX_OFD_017_001
analysis_id,frt21e48cx3c15r
gene_symbol,Trp53i11
pvalue,0.9872371
mouse_life_stage,Early adult
parameter_name,Center average speed
mouse_strain,C57BL
gene_accession_id,MGI:2670995
