mouse_strain,C57BL
parameter_name,CD11b-low cDC - % of CD45+
gene_accession_id,MGI:1913506
mouse_life_stage,Early adult
parameter_id,MGP_IMM_130_001
analysis_id,728kjapcv8b6049
pvalue,0.519197
gene_symbol,Ssr2
