parameter_id,IMPC_EYE_092_001
analysis_id,m6ta2344m9e844o
mouse_strain,C57BL
pvalue,0.5282248
gene_accession_id,MGI:2446274
mouse_life_stage,Early adult
gene_symbol,Frmpd1
parameter_name,Retina (combined)
