parameter_id,MGP_PBI_038_001
mouse_strain,C57BL
parameter_name,Ly6Clow monocyte number
gene_accession_id,MGI:3588214
analysis_id,55ms0621opo7wg5
mouse_life_stage,Early adult
pvalue,0.2278731
gene_symbol,Rufy4
