parameter_id,IMPC_HEM_019_001
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1922855
analysis_id,5k00gj5np3k575q
pvalue,0.1928641
parameter_name,Mean platelet volume
gene_symbol,Kdm5b
