parameter_id,IMPC_GEL_011_001
mouse_life_stage,Early adult
parameter_name,Embryo turning
analysis_id,76821w3710q350t
pvalue,0.698205
gene_accession_id,MGI:3588214
gene_symbol,Rufy4
mouse_strain,C57BL
