parameter_id,MGP_IMM_131_001
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,0p4p9o5942yortg
pvalue,0.3782738
parameter_name,CD103+ CD11b-low cDC - % of CD45+
gene_symbol,Tnfsf10
gene_accession_id,MGI:107414
