parameter_id,M-G-P_007_001_011
pvalue,1.221425
analysis_id,8xv720e1l766muv
parameter_name,center - resting time
gene_symbol,Sla2
gene_accession_id,MGI:1925049
mouse_life_stage,Early adult
mouse_strain,C57BL
