gene_accession_id,MGI:1922745
gene_symbol,Morn5
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_051_001
pvalue,0.8982633
parameter_name,Monocytes
analysis_id,kuf766bm1x38339
