pvalue,0.4295239
mouse_life_stage,E9.5
mouse_strain,C57BL
parameter_id,M-G-P_007_001_011
analysis_id,v0o0d6vtf4v0lz7
gene_accession_id,MGI:1914071
gene_symbol,Bcs1l
parameter_name,center - resting time
