gene_symbol,Frmpd1
mouse_strain,C57BL
analysis_id,0iit7pp9p1868lf
gene_accession_id,MGI:2446274
pvalue,0.0001659757
mouse_life_stage,Late adult
parameter_id,JAXLA_CSD_021_001
parameter_name,Hindlimbs - shape
