mouse_life_stage,E12.5
parameter_name,Bone Mineral Density (excluding skull)
gene_accession_id,MGI:99501
mouse_strain,C57BL
parameter_id,IMPC_DXA_004_001
analysis_id,w0v4n9wlu4f24k4
gene_symbol,Fgb
pvalue,0.8115806
