mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:104848
parameter_id,IMPC_CSD_029_001
analysis_id,86541r16xm54yb0
parameter_name,Activity (body position)
gene_symbol,Inpp1
pvalue,0.4708237
