parameter_id,JAX_OFD_016_001
parameter_name,Center permanence time
gene_symbol,Pglyrp3
analysis_id,61ko5q0227i4853
gene_accession_id,MGI:2685266
pvalue,0.3912963
mouse_life_stage,Early adult
mouse_strain,C57BL
