parameter_id,IMPC_CSD_007_001
pvalue,0.7830661
mouse_strain,C57BL
gene_symbol,Ints7
mouse_life_stage,E9.5
parameter_name,Coat - color - abdomen
gene_accession_id,MGI:1924315
analysis_id,w4nns884yq8q602
