gene_symbol,Slc17a9
analysis_id,3dte668tiiuw57s
gene_accession_id,MGI:1919107
mouse_life_stage,Early adult
parameter_name,End-Systolic Diameter
pvalue,0.935221
mouse_strain,C57BL
parameter_id,IMPC_ECH_001_001
