parameter_id,IMPC_CSD_036_001
gene_symbol,Atrn
pvalue,0.5226865
analysis_id,5ljt39q22x0pz51
mouse_strain,C57BL
parameter_name,Startle response
mouse_life_stage,Early adult
gene_accession_id,MGI:1341628
