parameter_name,Forelimb and hindlimb grip strength normalised against body weight
mouse_strain,C57BL
gene_symbol,Tatdn3
analysis_id,5e5tk4xsc179q1p
mouse_life_stage,Early adult
parameter_id,TCPLA_GRS_011_001
gene_accession_id,MGI:1916222
pvalue,0.2439755
