parameter_id,JAX_OFD_020_001
parameter_name,Distance travelled - total
gene_accession_id,MGI:1917810
analysis_id,g23000o060i9z17
gene_symbol,Wars2
mouse_strain,C57BL
pvalue,0.454786
mouse_life_stage,E12.5
