parameter_id,IMPC_IMM_063_001
analysis_id,3p1r21724693181
mouse_life_stage,Early adult
gene_accession_id,MGI:1338032
gene_symbol,Sema6c
parameter_name,B Cells
mouse_strain,C57BL
pvalue,0.8956845
