parameter_id,IMPC_GEL_017_002
analysis_id,n2t6gmel8n1o022
mouse_strain,C57BL
pvalue,0.1203608
parameter_name,Pale yolk sac
gene_symbol,Zyg11b
gene_accession_id,MGI:2685277
mouse_life_stage,Early adult
