parameter_id,IMPC_CSD_033_001
mouse_strain,C57BL
parameter_name,Gait
gene_symbol,Ddx27
gene_accession_id,MGI:2385884
mouse_life_stage,Early adult
pvalue,0.5898756
analysis_id,45z6n3046mg684c
