mouse_life_stage,E12.5
mouse_strain,C57BL
parameter_id,ESLIM_011_001_006
gene_symbol,Mapkap1
gene_accession_id,MGI:2444554
pvalue,0.1489494
parameter_name,110dB startle magnitude
analysis_id,6b4136n1j4382s6
