parameter_id,IMPC_HEM_027_001
mouse_life_stage,Early adult
parameter_name,Red blood cell distribution width
pvalue,0.1185833
gene_accession_id,MGI:1924360
gene_symbol,Gpbp1l1
mouse_strain,C57BL
analysis_id,21603lg55ffl4v2
