Parameter_id,IMPC_XRY_025_001
Analysis_id,e9mie6wep1fh13i
gene_symbol,Fpgs
gene_accession_id,MGI:95576
Pvalue,0.1589341
Mouse_strain,C57BL
Mouse_life_stage,Early adult
Parameter_name,Tibia
