parameter_id,IMPC_IMM_064_001
mouse_life_stage,Early adult
analysis_id,rk6839067iy5g0q
gene_symbol,Ahctf1
gene_accession_id,MGI:1915033
mouse_strain,C57BL
pvalue,0.756377
parameter_name,B1B Cells
