parameter_id,IMPC_IMM_063_001
mouse_strain,C57BL
pvalue,0.7160281
mouse_life_stage,E9.5
analysis_id,z7e4c6i6gepybp2
gene_symbol,Cdin1
gene_accession_id,MGI:3026886
parameter_name,B Cells
