parameter_id,IMPC_CSD_030_001
mouse_strain,C57BL
gene_symbol,Zyg11b
pvalue,0.8869642
mouse_life_stage,E18.5
analysis_id,v219v9o1b35eo9u
gene_accession_id,MGI:2685277
parameter_name,Tremor
