mouse_life_stage,E12.5
gene_symbol,Mecom
pvalue,0.8630864
parameter_name,End-Systolic Diameter
analysis_id,6bh0r9sku1aei4f
mouse_strain,C57BL
parameter_id,IMPC_ECH_001_001
gene_accession_id,MGI:95457
