mouse_life_stage,E12.5
parameter_name,Skull shape
gene_accession_id,MGI:1915087
parameter_id,CCP_XRY_001_001
gene_symbol,Tiprl
pvalue,0.5598752
mouse_strain,C57BL
analysis_id,u2323glrts7d4r6
