parameter_id,ESLIM_007_001_007
parameter_name,Periphery resting time
gene_accession_id,MGI:1913576
pvalue,0.4213987
analysis_id,sp2bwvh0wud2lkc
gene_symbol,Dnajc5b
mouse_life_stage,Early adult
mouse_strain,C57BL
