mouse_life_stage,Early adult
analysis_id,3s1b8821fhe664l
parameter_id,MGP_PBI_018_001
pvalue,0.9803118
parameter_name,Ly6Clow monocyte percentage
gene_symbol,Bcs1l
mouse_strain,C57BL
gene_accession_id,MGI:1914071
