parameter_id,MGP_PBI_034_001
mouse_strain,C57BL
gene_accession_id,MGI:1920638
mouse_life_stage,Early adult
parameter_name,B cell number
analysis_id,7154f8e873fe6rj
gene_symbol,Bpifa3
pvalue,0.3004869
