parameter_id,IMPC_OFD_012_001
gene_symbol,Ints7
gene_accession_id,MGI:1924315
pvalue,0.7157057
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Periphery permanence time
analysis_id,447bx9jf8liv2md
