mouse_life_stage,Early adult
parameter_name,Corneal opacity
gene_accession_id,MGI:1274787
pvalue,0.5793782
gene_symbol,Trdmt1
parameter_id,IMPC_EYE_008_001
mouse_strain,C57BL
analysis_id,f8c1845o0930e04
