parameter_id,IMPC_XRY_007_001
pvalue,0.5998183
analysis_id,3u8g024d0n3o28b
parameter_name,Clavicle
gene_symbol,Sla2
mouse_life_stage,Early adult
gene_accession_id,MGI:1925049
mouse_strain,C57BL
