parameter_id,IMPC_IMM_006_001
gene_accession_id,MGI:1921688
parameter_name,Others
analysis_id,055gs8e0ba3c14v
pvalue,0.8625374
mouse_life_stage,Early adult
gene_symbol,Clvs1
mouse_strain,C57BL
