mouse_strain,C57BL
analysis_id,725lr8z6cjsm512
parameter_name,Alkaline phosphatase
mouse_life_stage,Early adult
gene_symbol,Dcaf12
parameter_id,HRWLLA_CBC_014_001
pvalue,0.7844863
gene_accession_id,MGI:1916220
