parameter_id,ESLIM_016_001_005
parameter_name,Mean cell volume
gene_accession_id,MGI:1922745
mouse_strain,C57BL
analysis_id,1s9fl59hd455vl7
mouse_life_stage,Early adult
pvalue,0.1968613
gene_symbol,Morn5
