parameter_id,MGP_IMM_020_001
gene_symbol,Gpbp1l1
mouse_life_stage,Early adult
analysis_id,rz2tbeq1x3614b3
pvalue,0.2667995
gene_accession_id,MGI:1924360
parameter_name,Effector gd T cells - % of gd T cells
mouse_strain,C57BL
