mouse_strain,C57BL
gene_accession_id,MGI:2446274
mouse_life_stage,Early adult
parameter_name,NKT cells (panel A) - % of live leukocytes (Panel A)
analysis_id,l517znkgym10036
pvalue,0.7602478
gene_symbol,Frmpd1
parameter_id,IMPC_IMM_004_002
