mouse_strain,C57BL
parameter_id,ICS_FEA_019_001
pvalue,0.5233173
mouse_life_stage,Late adult
gene_symbol,Ubxn4
analysis_id,4ixc79bq59czlod
parameter_name,% Freezing duration pre-cue-2
gene_accession_id,MGI:1915062
