parameter_id,MGP_IMM_125_001
analysis_id,99tsa1tzq16si6v
mouse_strain,129SV
parameter_name,Eosinophils - % of CD45+
mouse_life_stage,Early adult
gene_accession_id,MGI:99605
pvalue,0.5535293
gene_symbol,Cntfr
