parameter_id,IMPC_XRY_002_001
mouse_strain,C57BL
gene_accession_id,MGI:2441730
gene_symbol,Tbl1xr1
mouse_life_stage,Early adult
analysis_id,0dk24ud210r7obw
pvalue,0.8956865
parameter_name,Zygomatic bone
